	Aromanian	Asturian	Catalan (Castelló de la Plana)	Catalan (Central)	Catalan (Manises)	Catalan (Minorcan)	Catalan (Northwestern)	Catalan (Valencia)	Dalmatian	Emiliano (Carpigiano)	Emiliano (Ferrarese)	Emiliano (Reggiano)	Franco-Provençal	French	Friulian	Galician	Istro-Romanian	Italian	Ladin (Fassano)	Ladin (Gardenese)	Latin (Archaic)	Latin (Late Classical)	Ligurian (Genoa)	Ligurian (Rapallo)	Ligurian (Stella)	Lombard (Bergamo)	Lombard (Plesio)	Megleno-Romanian	Neapolitan	Occitan	Old French	Old Italian	Picard	Piedmontese (Barbania)	Piedmontese (Carmagnola)	Piedmontese (Lanzo Torinese)	Piedmontese (Turinese)	Piedmontese (Vercellese)	Portuguese	Romagnol	Romanian	Romansh (Grischun)	Romansh (Surmiran)	Romansh (Sursilvan)	Romansh (Vallader)	Sardinian (Campidanese)	Sardinian (Logudorese)	Sicilian (Catanian)	Sicilian (Messinese)	Sicilian (Palermitan)	Sicilian (Southeastern)	Spanish	Tuscan	Umbrian	Venetian (Bellunese)	Venetian (Primiero)	Venetian (Venice)	Walloon
SMOKE (EXHAUST)_1	fˈumŭ	fˈumo	fum	fum	fum	fum	fum	fum		fum	fum	fom	fmˈiːre~fomˈiːre	fyme	fum	fˈume	dim	fˈumo	fum	fum	fˈuːmʊs	fˈuːmʊs	fˈymmu	fˈymmu	fˈyːmme	føm	fymm	fum	fˈummə	fym	fỹm	fˈummo	fœmɛ	fym	fym	fym	fym	fym	fˈumu	fom	fum	fim	fem	fem	fym	fˈummu~fˈumu	fˈumu	fˈumu	fˈumu	fˈumu	fˈumu		fˈumo	fˈumu	fuŋ	fum	fˈumo	fymiːʀ
SMOKE (EXHAUST)_2																																																				ˈumo						
SNAKE_1	ʃˈarpe		seɾp	seɾp	seɾp	seɾp	seɾp	seɾp	serpjˈant	serpˈɛjnt	serpˈɛnt	sarpˈɛjnt~serpˈɛjnt	sarpˈɛ~sarpˈɛ̃	sɛʁpɑ̃	sarpˈint	sˈɛɾpe	ʃˈɒrpe	sˈɛrpe	serpˈent~serp			sˈɛrpeːns	serpˈente			serpˈɛnt		ʃˈarpi	sˈɛrpə~sərpˈentə~sərpjˈentə	sɛɾp~seɾpˈɛnt	serpˈãnt	sˈɛrpe~serpˈɛnte	sɛʁpɛ̃	sɛrpˈɛŋt	sɛrp	sɛrp	sɛrp	sarpˈeːŋt	sɨɾpˈẽntɨ	sarpˈẽnt~serpˈẽnt	ʃˈarpe	sɛrp	ʦɛrp	sjarp	sɛrp	sˈɛrpi			sˈɛɾpi	sjˈɛɾpi~siɾpjˈɛnti		seɾpjˈente	sˈɛrpe	sˈɛrpa			serpˈeŋte	
SNAKE_2																																																										vipeːʀ
SNAKE_3																																													vˈɛrmə													
SNAKE_4		kulˈebɾa																																													kolˈovriu~kolˈovra											
SNAKE_5																				bˈeka				bˈiʒa	bˈiʃʃa		bˈiza																												bˈisa	bˈisa		
SNAKE_6																																																skuɾsˈuni			ʃkussˈuni							
SNAKE_7																					ˈaŋɡʷɪs																																					
STAND_1																																						vesiŋpˈeː								abarrˈajiβˈej												
STAND_2		tˈaɾdepjˈe	estˈaɾdepɛw					estˈaɾdepɛw					ˈetredɛpˈiː~ˈetredɛ̃pˈiː	ɛtʁdəbu~sətəniʁdəbu~ʁɛstedəbu		estˈaɾdepˈɛ																	ɛtdbu																			estˈaɾdepjˈe						
STAND_3									stworiŋpˈins	stˈɛːrinpˈeː	stˈarinpjˈe	stˈɛːrinpˈee			staːimpˈins		stɒ	stˈareinpjˈɛdi	ʃtˈɛrenpˈe	ʃtˈɛmpˈe	stˈaːrɛ	stˈaːrɛ	stˈaːiŋpˈeː	stˈaiŋpˈe	ʃtˈeimpˈe	stˈanpˈe	ʃtˈainpˈee	staw			estˈerãnpjˈeʦ~estˈersorpjˈeʦ			stˈeɛnpˈe			stˈɛaŋpˈe	stɛŋpˈeː	iʃtˈaɾɐ̃j̃pˈɛ		astˈaɨnpiʧˈo̯are	ʃtar	ʃtar	ʃtar~ʃtˈarənpˈej~ʃtˈarsinpˈɛjs	ʃtar~ʃtˈarinpˈe								stˈareinpjˈɛdi		stˈariŋpˈie	stˈariŋpˈɛ~stˈariŋpjˈɛj~stˈariŋpˈie	stˈariŋpˈie	
STAND_4				əstˈaðɾɛt	estˈaɾdɾet	əstˈaðɾɛt	astˈaðɾɛt																						stˈaalljˈertə~stˈaallˈertə	ˈɛstɾedɾˈe		stˈaredrˈitto~ˈɛsseredrˈitto			stˈedrit	stˈedrit											istˈareasarˈiʦʦa	stˈaɾiaddˈitta~stˈaɾiaɖɖɽˈitta	stˈaɾɨaɖɖɽˈitta	stˈaɾiaɡɾˈitta	stˈaɾiadˈitta			ʃtˈarrˈittu				ɛsdʀɛse
STAND_5	ʃˈedŭmprˈostu																																																									
STAR_1																																														stˈɛdda	istˈeɖɖa	stˈiɖɖa	stˈiɖɖa	ʃtˈiɖɖa	ʃtˈiɖɖa							
STAR_2													etˈajla	etwal																			etwɛl																									
STAR_3	stˈe̯ao	estɾˈeʎa	estɾˈeʎa	əstɾˈeʎə	estɾˈɛɫa	əstɾˈeʎə	estɾˈeʎɛ~stɾˈeʎɛ	astɾˈeɫa	stˈalla	stˈɛla	stˈɛla	strˈɛla			stˈɛle	estɾˈela	stæ	stˈella	ʃtˈejla	ʃtˈəjla	stˈeːɫɫa	stˈeːɫɫa	stˈela	stˈella	ʃtˈɛja	stˈɛla	ʃtˈɛla	stˈewə	stˈellə	estˈelo	estˈojlə	stˈella		stˈɛjla	stˈɛjla	stˈɛjla	stˈejla	stˈøla	iʃtɾˈelɐ	stˈɛə̯la	ste̯a	ʃtˈajlə	ʃtˈɛjlə	ʃtˈɛjlə	ʃtˈajlə							estɾˈeʎa	stˈella	ʃtˈella	stˈela	stˈela	stˈea	stwaːj
STONE_1																			sas	sas							sass													sas													sˈasso	sˈassu		sas		
STONE_2				rɔk			rɔk										ˈərpa				ɫˈapɪs	ɫˈapɪs						rˈɔpə																														
STONE_3														pjɛʁ																			pjɛʁ																									
STONE_4															klap																											krap	krap	krap	krap													
STONE_5	cˈe̯atrə	pjˈedɾa	pˈeðɾa	pˈeðɾə	pˈeðɾa	pˈeðɾə	pˈeðɾɛ	pˈeðɾa	pˈitra		prˈɛda	prˈeːda	pjˈɛro			pˈɛðɾa		pjˈɛtra					prˈiːa	prˈia	prˈɛja	prˈeda			prˈɛtə	pˈɛjɾo	pjˈerə	pjˈɛtra		pˈɛra	pˈera	pˈɛra	pˈɛra	prˈɛja	pˈɛðɾɐ		pjˈatrə					pˈerda~pˈedra	pˈerda	pˈɛʈɽa	pˈɛʈɽa	pjˈɛʈɽa	pˈɛʈɽa	pjˈeðɾa			pjˈɛra		pjˈɛra	piːʀ
STONE_6										ʤarˈɔwn																																																
SUN_1	sˈo̯are	sol	sɔɫ	sɔɫ	sɔɫ	sɔɫ	sɔɫ	sɔɫ	sawl	soːl	sol	sɔwl	sɛlwˈa	sɔlɛj	sorˈɛli	sol	sˈore	sˈole	sorˈeje	surˈədl	soːɫ	soːɫ	suː	su	su	sul	sˈuu	sˈo̯ari	sˈolə	sulˈɛw	solˈɛʎ	sˈole	sɔle	sul	sul	sul	sul	sul	sɔɫ	sowl	sˈo̯are	sulˈeʎ	suʎˈeʎ	sulˈeʎ	sulˈaj	sˈɔli	sˈole	sˈuli	sˈuli	sˈuli	sˈuli	sol	sˈole	sˈole	sol	sol	sol	sɔlɛː
SWIM_1																	plivˈi											plivəjˈes																														
SWIM_2	anˈotŭ	nadˈaɾ	naðˈaɾ	nəðˈa	naðˈaɾ	nəðˈa	naðˈa	naðˈaɾ	notwˈor	nudˈɛːr	nudˈar	nudˈɛːr	naðˈiː	naʒe	nadˈaː	naðˈaɾ		nwotˈare	nodˈɛr	nudˈɛ	nˈaːrɛ~natˈaːrɛ	natˈaːrɛ	nøˈaː	ɲuˈa	nøˈɛ	nydˈa	nudˈa		natˈa	nedˈa	noˈeːr	nwotˈare	naʒe	nuˈe	nuˈe	nuˈe	nuˈe~nuatˈɛ	navˈɛ	nɐðˈaɾ	naviɡˈeə̯~nuviɡˈeə̯	aɨnotˈa	nudˈar	nudˈar		nədˈar	nadˈaj	nadˈare	natˈaɾi	natˈaɾɨ	natˈaɾi	natˈaɾi	naðˈaɾ	notˈare	notˈa	noðˈar	noɡˈar~noðˈar	nuˈar	nɛʤe
SWIM_3																																												sənudˈar														
SWIM_4																				ʒbimənˈɛ																																						
TAIL_1		rˈabo														rˈaβo																																				rˈaβo						
TAIL_2	kˈo̯adə	kˈola	kˈua	kˈuə	kˈua	kˈoə	kˈuɛ	kˈua	kud~kwod~kwad	kˈɔva	kˈɔa	kˈɔva	kˈava	kø	kˈɔde	kˈɔla	kˈodæ	kˈoda	kˈowda	kˈoda	kˈawda	kˈawda	kˈuːa	kˈua	kˈua	kˈua	kˈua	kˈo̯adə	kˈoɾə	ko~kˈua	kˈoːə	kˈoda		kˈua	kˈua	kˈua	kˈua	kˈua	kˈawðɐ	kˈowda	kˈo̯adə	kˈuə	kˈuə	kˈuə	kˈuə	kˈɔa	kˈoa	kˈuda	kˈuda	kˈuɾa	kˈuɾa	kˈola	kˈoda	kˈoa	kˈoða	kˈoa	kˈoa	køː
TAIL_3																																	ʧø																									
THAT_1													ʃotjɛ								ˈɪstɛ	ˈɪstɛ																																				sytla
THAT_2																					ˈɪllɛ	ˈɪllɛ																																				
THAT_3		ˈesi	ˈejʃe		ˈejʃe			ˈejʃe								ˈese																							ˈesɨ				ˈawtər									ˈese						
THAT_4	aʦˈelŭ												ʃole	səla			aʧˈela											ʦˈela			ʦil		ʃlo			ʧəl					aʧˈel	ʧel		ʧel														syla
THAT_5																																														kˈuddu~kˈussu	kˈuɖɖu~kˈussu	kˈiɖɖu	kˈiɖɖu	kˈiɖɖu	kˈiɖɖu							
THAT_6		akˈel	akˈeʎ	əkˈɛʎ	akˈeʎ	əkˈɛj	akˈeʎ	akˈeʎ	kol	kwɛːl	kwel	kɔl			kɛl	akˈɛl		kwˈello	kel	kəl			kwˈɛlulˈi	kwˈɛllu	kwˈɛːllu	kˈɛl	kwˈɛlllˈa~kwˈɛlllˈi		kˈillə	akˈew~akˈel		kwˈello		kul	kul		kul	kullˈa	ɐkˈelɨ	kwɛl					kwel							akˈel	kwˈello	kwˈillu	kwel	kwel	kwˈɛo~kwˈeo	
THIN_1																															tˈɛ̃nvə																											
THIN_2																																															lˈanʒu											
THIN_3			pɾim	pɾim	pɾim	pɾim	pɾim	pɾim					prɛ̃																																													
THIN_4																					tˈɛnʊɪs	tˈɛnwɪs																																				tɛn
THIN_5		fˈino	fi	fi	fi	fi	fi	finˈet					fɛ̃	fɛ̃	fiŋ	fˈino										fi			fˈinə	fiŋ			fɛ̃		fiŋ	fiŋ		fiːŋ	fˈinu			fin	feɲ	fin	fin	fˈini		fˈinu	fˈinu	fˈinu	fˈinu	fˈino	fˈino	fˈinu	fiŋ	fiŋ	fiŋ	
THIN_6										mˈɛɡer	mˈaɡar																																															
THIN_7	supʦˈɨre											sutˈiːl			sutˈiːl		supʦˈire	sottˈile	sotˈil	sutˈil			sutˈiː	suttˈi	sɛːtˈi		setˈii					sottˈile		sytˈil	sytˈil	sytˈil	sytˈil	sutˈiːl		stil	subʦˈire			satˈel	ʃtiʎ												sotˈil	
THIN_8																												slap																														
THIS_1																																										kwɛl	ɕel	kwel														
THIS_2				əkˈɛt~əkˈɛst		əkˈɛt	akˈet		kost	kwɛst	kwest	kɔst			kɛst		ʧˈesta	kwˈesto	keʃt	kəʃt		ɪk		kwˈɛstu	kwˈɛːstu	kˈɛsto	kwˈɛstuːkˈi	ʦˈista	kˈistə	akˈest~akˈeste	ʦist	kwˈesto		kust	kust	kust	kust	kuskˈiː		kwest	aʧˈest				kwist	kˈustu	kˈustu	kˈistu	kˈistu	kˈistu	kˈistu		kwˈesto	tˈistu	kwˈesto		kwˈesto	
THIS_3	aˈestu	ˈesti	ˈeste		ˈeste			ˈeste					stitjɛ	səsi		ˈeste							stˈukˈi										ʃʃi						ˈeʃtɨ													ˈeste				sto	sto	sysi~sytsi
THIS_4																					hɪk																																					
THOU_1	tˈine	tu	tu	tu	tu	tu	tu	tu	tu~te~ti	tɛ	ti	te	tɛ	ty	tu	ti	tu	tu	tu	tu	tuː	tuː	ti	ti	ti	te	ti	tu	tu	ty	ty	tu	ty	ti	ti	ti	ti	tiː	tu	te	tu	ti	te	ti	ty	tuj	tˈue	tu	tu	tu	tu	tu	te	te	ti	ti	ti	ty
TONGUE_1	lˈimbə	ʎˈiŋɡwa	ʎˈeŋɡwa	ʎˈeŋɡwə	ʎˈeŋɡwa	ʎˈeŋɡu	ʎˈeŋɡwɛ	ʎˈeŋɡwa	lˈaŋɡa	lˈɛŋɡva	lˈɛŋɡwa	lˈɛŋɡwa~lˈɛŋɡva	lˈɛɡa	lɑ̃ɡ	lˈɛŋɡe	lˈiŋɡwa	lˈimbæ	lˈiŋɡwa	lˈeŋɡa	lˈəŋɡa	lˈɪŋɡʷa	lˈɪŋɡʷa	lˈiŋɡwa	lˈiŋɡwa	lˈɛːŋɡwa	lˈɛŋɡwa	lˈeːŋɡwa	lˈimbə	lˈeŋɡwə~lˈeŋɡə	lˈeŋɡo	lˈãŋɡə	lˈiŋɡwa	lɑ̃ɡ	lˈɛŋɡa	lˈeŋɡa	lˈɛŋɡa	lˈɛŋɡa	lˈeːŋɡwa	lˈĩŋɡwɐ	lˈenɡva	lˈimbə	ljˈewŋɡə	ʎˈaŋɡə	ljˈewŋɡə		lˈimba	lˈimba	lˈiŋɡwa	lˈiŋɡwa	lˈiŋɡwa	lˈiŋkwa	lˈeŋɡwa	lˈiŋɡwa	lˈeŋɡwa	lˈeŋɡwa	lˈeŋɡwa	ˈeŋɡwa~ˈiŋɡwa	lɛ̃k
TONGUE_2																																													lˈewə													
TOOTH_1													dɛː~dɛ̃	dɑ̃																			dɛ̃																									dɛ̃
TOOTH_2	dˈinte	djˈente	dent	den	dent	dent	den	dent	djant	dɛjnt	dent	dɛjnt			dint	dˈente	dˈinte	dˈɛnte	dent	dənt	deːns	deːns	dˈente	dˈɛnte	dˈɛːŋʧu	det	deːnʧ	dˈinti	dˈɛntə	dɛnt	dãnt	dˈɛnte		dɛŋt	dɛŋt	dɛŋt	dɛŋt	deːŋʧ	dˈẽntɨ	dẽnt	dˈinte	dɛnt	dajnt	dɛnt	dajnt	dˈɛnti	dˈente	dˈɛnti~ɾˈɛnti	ɾˈɛntɨ	ɾjˈɛnti	ɾˈɛnti	djˈente	dˈɛnte	dˈɛnte	dɛŋt	dɛŋt~ðɛŋt	dˈeŋte	
TREE_1														aʁbʁ																																												
TREE_2																																													bœʃɕ													
TREE_3	ˈarburĭ	ˈaɾbol	ˈaβɾe	ˈaβɾə	ˈaβɾe	ˈaβɾə	ˈaβɾe	ˈaβɾe	jˈarbur~jˈarber~jˈarbul	ˈelber	ˈarbul	ˈɛːlber	ˈaːbro~ˈaːrbro		ˈarbul	ˈaɾβoɾe		ˈalbero	ˈɛlber		ˈarbɔr	ˈarbɔr	ˈeːrbu	ˈɛːrbu	ˈɛːrbuː			ˈarbur	ˈaβəɾə~ˈarbəɾə	ˈawbɾe	ˈarbrə	ˈalbero	ab	ˈɛrbu	ˈɛrbu		ˈarbra		ˈaɾvuɾɨ	ˈeə̯lbar							ˈarvure~ˈarvule	ˈaɾvulu	ˈabbuɾu	ˈaɾbulu		ˈaɾβol			ˈalbero	ˈalber	ˈalbero	oːp
TREE_4																				ləŋ																																						
TREE_5																																														mˈatta					mˈaʧʧa							
TREE_6																	lˈemən																																									
TREE_7																										pjˈanta	pjˈanta									pjˈaŋta		pjˈaŋta				plˈantə	plˈantə	plˈɔntə									pjˈanta	pjˈanta				
TREE_8																																									kopˈak																	
TWO_1		dos	dos	dos	dos	dos	dos	dos					duz			dows														dus	dews								dojʃ			dus	dus	dus	dwos~dus	dˈuzu	dˈuos					dos						
TWO_2																																																ɾˈui		ɾˈui	ɾˈuɛ							
TWO_3	doj								doj	duː	du	dɔw	du	dø	dɔj		doj	dˈue	doj	doj	dˈʊɔ	dˈʊɔ	duˈiː	duˈi	dɥi	du	dˈyy	doj	dˈojə~dˈujə			dˈue	dø	duj	duj	duj	dˈue~duj	dyj		do	doj							dˈui	dˈui				dˈue	du	doj	doj	do	døː
WARM (OF WEATHER)_1													θo	ʃo																																												ʧõː
WARM (OF WEATHER)_2																							tjˈepidu		ʧˈeppu									tˈəbi		tˈəbi												tˈɛpidu									tjˈɛpido	
WARM (OF WEATHER)_3																													kˈaβəɾə~kˈawrə				kø													kalˈoru				kˈavuɾu	kˈauɾu			kˈallu				
WARM (OF WEATHER)_4	kˈaldu	kaljˈente	kaɫˈent	kəɫˈen	kaɫˈent	kəɫˈen	kaɫˈen	kaɫˈent	kwolt	kaldˈɛjn	kald	kɛːld			calt	kˈaliðo	kɒd	kˈaldo	ɕawt	ɕawt	kˈalɪdʊs	kˈalɪdʊs		kˈaːdu		kølt	koːlt	kalt		kawt	ʧawt	kˈaldo			kawd		kawd	kawt	kˈẽntɨ	keə̯ld	kald	ɕawt	cot	kawlt	ɕot		kaʒˈente		kˈauddu			kaljˈente	kˈaldo		kalt	kalt		
WATER_1												ˈaːkva																												ˈakva																		
WATER_2	ˈapə					ˈajɣu							ˈeɡa		ˈaɡe	ˈawɣa	ˈɒpæ		ˈɛɡa	ˈɛɡa	ˈakʷa	ˈakʷa						ˈapu		ˈajɡo	ˈejɡə			ˈɛva	ˈeva	ˈeva	ˈeva				ˈapə		ˈavə			ˈabba	ˈabba											
WATER_3		ˈaɡwa	ˈajɣwa	ˈajɣwə			ˈajɣwɛ		jˈakwa	ˈakwa	ˈakwa	ˈaːkwa						ˈakkwa					ˈeːɡwa	ˈɛːɡwa	ˈɛːɡwa	ˈakkwa	ˈakkwa		ˈakkwə			ˈakkwa						ˈakwa	ˈaɣwɐ									ˈakkwa	ˈakkwa	ˈakkwa	ˈakkwa	ˈaɣwa	ˈakkwa	ˈakkwa	ˈakwa	ˈakwa	ˈakwa	
WATER_4					ˈaiwa			ˈaiwa						o																			jø									ˈawə		ˈawə	ˈawə													eːw
WE_1										se								ʧi														ʧi																					ʧi					ʤy
WE_2			mozˈatɾos	nuzˈaɫtɾəs	mosˈatɾos	nˈoɫtɾus	nozˈaɫtɾes~nˈaɫtɾes~nˈantɾos	mosˈatɾos																																						nozˈatruzu						nosˈotɾos						
WE_3		nos							nojˈiltri	nuˈɛter		nuˈɛːter	noz			nɔs			nos	nəws	noːs	noːs	nuiːˈatri		nɥiˈatri	nˈoter				nus	nos			nujˈawtri					nɔʃ			nus	nows	nus	nus		nˈois	nuˈaʈɽi~niˈawʈɽi	nuˈawʈɽi	nuˈavuʈɽi~nuˈawʈɽi	niˈawʈɽi			nojˈantri			niˈaltri	nuzot
WE_4	noj								noj				no	nu	noː		noj	nˈoi						nuˈi				noj	nˈujə			nˈoi		nuj	nuj	nuj	nuj	nyj		now	noj							nui	nui				nˈoi	nˈoe	noj	noj		
WE_5																											nyŋ																															
WE_6																																	o																									
WHAT_1	ʦe									sa	za				ʧe		ʧe			ʧə								ʦe													ʧe	ɕe		ɕej	ɕe	ˈitta~ˈita	ˈitte											
WHAT_2		ke	ke	kɛ	ke	kɛ	ke	ke	kos~ko	kˈuza	kˈuza	ksaː	kaj	kə		ke		ke	kepa		kʷɪd	kʷɪd	kˈose	kossˈe	kˈoːsse	kozˈɛ	kˈuza		kə	ke	kə	ke	kwe	kˈɔza	kˈɔza	kˈɔza	kˈɔza~kɔ	kwɛ	ukɨ	ke			ce					ki	ki	ki	ki	ke	ke	ke	ke	ke	kˈɔsa	
WHAT_3																																																										kwɛsky
WHITE_1	ˈalbu								jwalb												ˈaɫbʊs	ˈaɫbʊs						alp													alb	alf	alf	alf	alp													
WHITE_2																							ʤˈaŋku	ʤˈaːŋku	ʤˈaːŋku																																	
WHITE_3													bʎã	blɑ̃			ɒb																blɑ̃																									blã
WHITE_4																													jˈaŋkə																			jˈaŋku	jˈaŋku		jˈaŋku							
WHITE_5		blˈaŋko	bɫaŋk	bɫaŋ	bɫaŋk	bɫaŋ	bɫaŋ	bɫaŋk	bjaŋk~blaŋk	bjaŋk	bjaŋk	bjaːŋk			blaŋk	bɾˈaŋko		bjˈaŋko	bjaŋk	blaŋk						bjaŋk	bjaːŋk			blaŋk	blãŋk	bjˈaŋko		bjaŋk	bjaŋk	bjaŋk	bjaŋk	bjaːŋk	bɾˈɐ̃ŋku	bjãnk						bjˈaŋku	bjˈaŋku			bjˈaŋku	bɾˈaŋku	blˈaŋko	bjˈaŋko	vjˈanku	bjaŋk	bjaŋk	bjˈaŋko	
WHO_1																	ʧˈire																								ʧˈine	ɕi		ɕi	ɕi													
WHO_2	kˈare	kjeŋ	ki	ki	ki	ki	ki	ki	ku	ki	ki	ki	kwi	ki	kuj	keŋ		ki	kipa	ki	kʷɪs	kʷɪs	ki	ki	ki	ki	ki	kˈari	ki	ku~kau	ki	ki	ki	ki	ki	ki	ki	ki	kɐ̃j̃	ki			ci			kˈini	kˈie	kui	ku	ku	kui	kjen	ki	ki	ki	ki	ki	kiː
WIND_1															ˈajar															ˈawɾo					ˈarja																							eːʀ
WIND_2	vˈimtu	bjˈento			bent	vent		bent	vjant	vɛjnt	vent	vɛjnt				bˈɛnto		vˈɛnto	vent	vənt		vˈɛntʊs	vˈeːŋtu	vˈeŋtu	vˈɛːŋtu	vɛnt	veːnt	vint	vjˈentə	vɛnt	vãnt	vˈɛnto		vɛŋt		vɛŋt	vɛŋt	veːŋt	vˈẽntu	vɛnt	vɨnt	vɛnt	vɛnt	vɛnt	vɛnt	bˈentu	vˈentu	vˈɛntu	vˈɛntu	vjˈɛntu	vjˈɛntu	bjˈento	vˈɛnto	vˈentu	vɛŋt	vɛŋt	vˈeŋto	
WIND_3													ve~vɛː	vɑ̃																			vɛ̃																									
WIND_4			ven	ben			ben										bˈoræ																																									
WIND_5																					wˈɛntʊs																																					
WOMAN_1			dˈɔna	dˈɔnə	dˈɔna	dˈɔnə	dˈɔnɛ	dˈɔna		dˈɔna	dˈɔna	dˈɔna	fˈɛna	fam	fˈɛmine			dˈɔnna	fˈemena			fˈeːmɪna	dˈønna	dˈonna	dˈoːnna	fˈɛnne	dˈona		fˈɛmmənə~fˈemmənə	fˈemo~fˈumo	fˈãmə	fˈemmina	fœm	fˈumna	fˈumna	fˈumna	dˈɔna	dˈɔːna		dˈona	femˈeje	fˈɛmnə	fˈɛmnə	fˈɛmnə~dˈunə	dwˈɔnə	fˈɛmmina	ˈemmina	fˈimmina	fˈimmɨna	fˈimmina	fˈimmina		dˈɔnna	fˈemmina	fˈemena	fˈemena	dˈona	fam
WOMAN_2																	ʒˈenskæ																																									
WOMAN_3	muʎˈe̯are	mujˈeɾ							muʎˈer~moʎˈer							muʎˈɛɾ					mˈʊlɪɛr	mˈʊljɛr						muʎˈari											muʎˈɛɾ													muxˈeɾ						
WOMAN_4																				ˈəjla																																						
WORM_1														vɛʁ																			vɛʁ																									
WORM_2		meɾˈuko																																					miɲˈɔkɐ																			
WORM_3			kuk	kuk	kuk	kuk	kuk	kuk		beːɡ		bɛjɡ																																									bˈako					
WORM_4																																																							but			
WORM_5																	ʎˈermu			jərm	wˈɛrmɪs					ˈɛrem															rˈɨmə						ˈerme											
WORM_6	ʑˈermu								vjarm		vɛrm		ve		vjɛr	bˈɛɾme	ɣʎˈermu	vˈɛrme	verm			vˈɛrmɪs	vˈɛrme	vˈeːrme	vˈɛːrmu		vermˈɛn	ɟˈarmi	vˈɛrmə	vˈɛɾme	vɛrm	vˈɛrmo		vɛrm	vɛrm	vɛrm	vɛrm	vɛrm	vˈɛɾmɨ	vˈeːrman	vjˈerme	vɛrm	vɛrm	vjɛrm	vɛrm	brˈɛmmini		vˈɛɾmi~vˈɛɾmu	vˈɛɾmi	vjˈɛɾmu~vjˈɛɾmi	vˈɛɾmi			vˈɛrme		vˈɛrmen	vˈɛrme	vjeːʀ
WORM_7																																																				lombɾˈiθ						
YEAR_1	ˈanŭ	ˈaɲo	aɲ	aɲ	aɲ	aɲ	aɲ	aɲ		an	an	aːn	ã	ɑ̃~ane	an	ˈano	ɒn	ˈanno	an	an	ˈannʊs	ˈannʊs	ˈannu	ˈannu	ˈannu	an	ann	an	ˈannə	annˈado	ãn~ãnˈeːə	ˈanno	ɛ̃ne	an	an	an	ˈani~aŋ	aŋ	ˈɐnu	an	an	ɔn	ɔn	ɔn	on	ˈannu	ˈannu	ˈannu	ˈannu	ˈannu	ˈannu	ˈaɲo	ˈanno	annu	an	an	ˈano	ã~aneːj
YEAR_2									jajŋ																																																	
YELLOW_1			ɡɾɔk	ɡɾɔk	ɡɾɔk	ɡɾɔk	ɡɾɔk	ɡɾɔk																																						ɡrˈoɣu	ɡrˈoɡu											
YELLOW_2	ɡˈalbinŭ																											ɡˈalbin													ɡˈalben				ɡɛlk						ɟɟˈaɾnu							
YELLOW_3																				ɡjəl																																						
YELLOW_4																																	ɡɑ̃n																									
YELLOW_5		amaɾˈiʎo														amaɾˈɛlo																							ɐmɐɾˈɛlu			mˈɛlən	mˈɛlən	mˈɛlən								amaɾˈiʎo						
YELLOW_6									ʒwˈolno				ðˈono	ʒon									ʤˈanu		ʤˈaːnu					ʤˈawne	ʤˈawnə			ʤawŋ	ʤawŋ	ʤawŋ	ʤawŋ													ʤˈaɾnu								ʤoːn
YELLOW_7										zaːl	ʒal	ʒaːl			ʤaːl		ʒut	ʤallo	zal					ʤˈallu		zalt	ʤaːlt		ʤˈallə~ʤʤˈallə			ʤallo						ʤalt		ʒal								ʤˈallu	ʤˈallu				ʤallo	ɟˈallu	ʤal	ʤal	zˈae̯o	
YELLOW_8																						fˈʊɫvʊs																																				
